isolabel_ext,status,cover,overlay
BR-CE-Pereiro,0,7da4p 7da4s 7da4t 7da4y 7da4z 7da5s 7da5t 7da6n 7da6p 7da6y 7da6z 7da7j 7da7k 7da7n 7da7p 7da7s 7da7t 7da7y 7da7z 7dadj 7dadk 7dadn 7dadp 7dads 7dadt 7dady 7dadz 7dafj 7dafk,
BR-CE-Pindoretama,0,7f98y 7f99s 7f99t 7f9an 7f9bj 7f9bk 7f9bn 7f9bp,
BR-CE-PiquetCarneiro,0,7cf8j 7cf8k 7cf8p 7cf8s 7cf8t 7cf8y 7cf8z 7cf9k 7cf9s 7cf9t 7cfaj 7cfak 7cfan 7cfap 7cfas 7cfat 7cfay 7cfaz 7cfbj 7cfbk 7cfbn 7cfbp 7cfbs 7cfbt 7cfby 7cfbz 7e50j 7e50n 7e50p 7e51j,
BR-CE-PiresFerreira,0,7e98p 7e99j 7e99k 7e99n 7e99p 7e99s 7e99t 7e99y 7e99z 7e9cj 7e9ck 7e9cn 7e9cp 7e9cs 7e9ct 7e9cy 7e9cz,
BR-CE-Poranga,0,7e2h 7e2m 7e2r 7e2v 7e8h 7e8m,
BR-CE-Porteiras,0,7c5by 7c5cy 7c5dt 7c5ej 7c5ek 7c5en 7c5ep 7c5es 7c5et 7c5ey 7c5ez 7c5fj 7c5fk 7c5fs 7c71n 7c74j 7c74k 7c74n,
BR-CE-Potengi,0,7c3dy 7c3fn 7c3fp 7c3fz 7c68s 7c68t 7c68y 7c68z 7c69t 7c6aj 7c6ak 7c6an 7c6ap 7c6as 7c6at 7c6az 7c6bj 7c6bk 7c6bn 7c6bp 7c6bs,
BR-CE-Potiretama,0,7db9k 7db9p 7db9t 7db9y 7db9z 7dban 7dbap 7dbay 7dbaz 7dbbj 7dbbk 7dbbn 7dbbp 7dbbs 7dbbt 7dbby 7dbbz 7dbej 7dbek 7dbes 7dbet 7f10n 7f10p 7f11j 7f11k 7f11n 7f14j,
BR-CE-Quiterianopolis,0,7cav 7cbr 7e0m 7e1h,
BR-CE-Quixada,0,7e5v 7e7m 7e7v 7f0r 7f0v 7f2h 7f2m 7f2r,
BR-CE-Quixelo,0,7cfh 7cfm 7cfv,
BR-CE-Quixeramobim,0,7e4v 7e5h 7e5m 7e5r 7e5v 7e6m 7e7h 7e7m 7e7r 7e7v,
BR-CE-Quixere,0,7f1v 7f3m 7f4r 7f6h,
BR-CE-Redencao,0,7f83y 7f83z 7f84t 7f86j 7f86k 7f86s 7f86t 7f86z 7f89j 7f89k 7f89n 7f89p 7f89z 7f8cj 7f8ck 7f8cs,
BR-CE-Reriutaba,0,7e98y 7e99t 7e99y 7e9an 7e9ap 7e9bj 7e9bk 7e9bn 7e9bp 7e9bs 7e9bt 7e9by 7e9bz 7e9ej 7e9ek 7e9es 7e9et 7e9ez 7eb1j 7eb1n,
BR-CE-Russas,0,7f2m 7f2v 7f3h 7f3m 7f3r 7f3v 7f6h,
BR-CE-Saboeiro,0,7cch 7ccm 7ccr 7ccv 7ceh 7cem,
BR-CE-Salitre,0,7c3h 7c3m 7c3r 7c3v,
BR-CE-SantaQuiteria,0,7e6r 7e6v 7e9m 7e9v 7ebm 7ech 7ecm 7ecr 7ecv 7eeh,
BR-CE-SantanaAcarau,0,341m 344h 344m 7eer,
BR-CE-SantanaCariri,0,7c6h 7c6m 7c6r 7c6v,
BR-CE-SaoBenedito,0,7e8es 7e8et 7e8ey 7e8fp 7e8ft 7e8fy 7e8fz 7e9ak 7e9as 7e9at 7ea1n 7ea1p 7ea4j 7ea4k 7ea4n 7ea4p 7ea4s 7ea5j 7ea5k 7ea5n 7ea5p 7eb0j 7eb0k,
BR-CE-SaoGoncaloAmarante,0,7efm 7efv 7fah 7far 7fav,
BR-CE-SaoJoaoJaguaribe,0,7f12t 7f12y 7f13t 7f18j 7f18k 7f18n 7f18p 7f18y 7f18z 7f19j 7f19k 7f19n 7f19p 7f19s 7f19t 7f1an 7f1bj,
BR-CE-SaoLuisCuru,0,7ef6y 7ef6z 7ef7s 7ef7t 7efcn 7efcp 7efcz 7efdj 7efdk 7efds,
BR-CE-SenadorPompeu,0,7cfr 7cfv 7e4m 7e4v 7e5h 7e5m 7e5r,
BR-CE-SenadorSa,0,3414j 3414k 3414n 3414p 3414y 3414z 3415k 3415p 3415s 3415t 3415y 3415z 3416k 3416n 3416p 3416s 3416t 3416y 3416z 3417j 3417k 3417n 3417s 3417t 341cj 341cn 341dj 7ebet,
BR-CE-Sobral,0,7ebh 7ebm 7ebr 7ebv 7ecr 7ecv 7eeh 7eem 7eer 7eev,
BR-CE-Solonopole,0,7cfm 7cfv 7dah 7dar 7e5m 7f0h,
BR-CE-TabuleiroNorte,0,7f1h 7f1m 7f1r 7f1v 7f4r,
BR-CE-Tamboril,0,7e1v 7e3h 7e3m 7e3r 7e3v 7e6h 7e6r 7e9m,
BR-CE-Tarrafas,0,7cc3j 7cc3k 7cc3n 7cc3p 7cc3z 7cc4t 7cc4y 7cc4z 7cc5s 7cc5t 7cc6j 7cc6k 7cc6n 7cc6p 7cc6s 7cc6t 7cc6y 7cc6z 7cc7j 7cc7k 7cc7n 7cc7p 7cc7s 7cc7t 7cccj 7cccn 7ccdj,
BR-CE-Taua,0,7cbh 7cbm 7cbr 7cbv 7ceh 7cer 7cev 7e1m 7e4h 7e4r,
BR-CE-Tejucuoca,0,7ecv 7edr 7eem 7efh,
BR-CE-Tiangua,0,341h 7eah 7eam 7ear 7eav 7ebr,
BR-CE-Trairi,0,345h 345m 7efr 7efv,
BR-CE-Tururu,0,7ef9n 7ef9p 7ef9s 7ef9t 7ef9y 7ef9z 7efbn 7efbp 7efby 7efbz 7efcj 7efck 7efcs 7efct 7efej 7efek 7efes,
BR-CE-Ubajara,0,7ea1y 7ea1z 7ea3j 7ea3n 7ea3p 7ea4t 7ea4y 7ea5t 7ea5y 7ea6j 7ea6k 7ea6n 7ea6p 7ea7j 7ea7k 7ea7n 7ea7p 7ea7s 7ea7y 7ea7z 7eb2j 7eb2k 7eb2p 7eb2s 7eb2t 7eb2y 7eb2z,
BR-CE-Umari,0,7d82t 7d82y 7d82z 7d83k 7d83n 7d83p 7d83s 7d83t 7d83y 7d83z 7d86t 7d88j 7d88n 7d89j 7d89n 7d89p 7d8cj 7d8ck,
BR-CE-Umirim,0,7ef3p 7ef3s 7ef3t 7ef3y 7ef3z 7ef6k 7ef6s 7ef6t 7ef6y 7ef6z 7ef9j 7ef9n 7ef9p 7efcj 7efck 7efcn 7efcp 7efcs 7efcz,
BR-CE-Uruburetama,0,7ef8n 7ef8p 7ef8z 7ef9j 7ef9k 7ef9n 7ef9p 7ef9s 7ef9t 7ef9z,
BR-CE-Uruoca,0,341h 341m,
BR-CE-Varjota,0,7e99y 7e9bn 7e9ck 7e9cs 7e9ct 7e9cy 7e9cz 7e9ej 7e9ek 7e9en 7e9ep 7e9es 7e9ez,
BR-CE-VarzeaAlegre,0,7c7r 7cdh 7cdm 7cdr 7cdv,
BR-CE-VicosaCeara,0,340h 340m 7ear 7eav 7ebr,
BR-DF-Brasilia,0,ad8r ad8v ad9r ad9v adah adam adar adav adbh adbm adbr adbv,
BR-ES-AfonsoClaudio,0,b1fh b1fr b1fv,
BR-ES-AguaDoceNorte,0,b3d3t b3d3y b3d3z b3d4j b3d4k b3d4n b3d4p b3d4s b3d4t b3d4y b3d4z b3d5j b3d5k b3d5s b3d5t b3d6j b3d6k b3d6n b3d6p b3d6s b3d6t b3d6y b3d6z b3d7j b3d7k b3d7s b3d9j b3d9n b3dcj b3dck b3dcn,
BR-ES-AguiaBranca,0,b377t b377y b377z b37cp b37cz b37dj b37dk b37dn b37dp b37ds b37dt b37dy b37dz b620t b622j b622k b622n b622p b622s b622t b622y b622z b623k b623s b628j b628k b628n b628s b628t,
BR-ES-Alegre,0,b1ch b1cm b1cr b1cv,
BR-ES-AlfredoChaves,0,b1dv b1fh b1fm b48r b4ah,
BR-ES-AltoRioNovo,0,b373p b373y b373z b376j b376k b376n b376p b376s b376t b376y b376z b379n b379p b37cj b37ck b37cn b37cp,
BR-ES-Anchieta,0,b1d6y b1d7p b1d7s b1d7t b1d7y b1d7z b1dcn b1dcp b1dcz b1ddj b1ddk b1ddn b1ddp b1dds b1ddy b1ddz b1dfn b1dfp b482k b482s b482t b488j b488k b488s b488t b48aj b48ak,
BR-ES-Apiaca,0,b16bp b16by b16bz b16ek b16es b16et b16ey b16ez b1c1n b1c1p b1c1z b1c4j b1c4k b1c4p b1c4s b1c4t b1c4z,
BR-ES-Aracruz,0,b4av b4br b60m b61h,
BR-ES-AtilioVivacqua,0,b17at b17ay b1c5y b1c5z b1c7n b1d0j b1d0k b1d0n b1d0p b1d0s b1d0t b1d0y b1d0z b1d1k b1d1s b1d2j b1d2k b1d2n,
BR-ES-BaixoGuandu,0,b35h b35m b35r b35v b37m,
BR-ES-BarraSaoFrancisco,0,b37v b3dm b62r b68h,
BR-ES-BoaEsperanca,0,b683n b683p b683y b683z b684t b684y b684z b685s b685t b685y b685z b686j b686k b686n b686p b686s b686t b686y b686z b687j b687k b687n b687p b689n b68cj b68cn b692j,
BR-ES-BomJesusNorte,0,b16bs b16bt b16by b16bz b1c1j b1c1n b1c1p b1c1z b1c4j b1c4k,
BR-ES-Brejetuba,0,b1e7p b1e7s b1e7t b1e7y b1e7z b1edn b1edp b1edy b1edz b1efn b1efp b1f2k b1f2s b1f2t b1f8j b1f8k b1f8n b1f8p b1f8s b1f8t b1f8y b1faj b1fak b1fas,
BR-ES-CachoeiroItapemirim,0,b1cm b1cv b1dh b1dr,
BR-ES-Cariacica,0,b4a0y b4a0z b4a1p b4a1s b4a1t b4a1y b4a1z b4a2j b4a2k b4a2n b4a2p b4a3j b4a3k b4a3n b4a3p b4a3s b4a3z b4a4t b4a6j b4a6k,
BR-ES-Castelo,0,b1cv b1dr b1fh,
BR-ES-Colatina,0,b35m b35v b60h b60m b60r b60v b62h,
BR-ES-ConceicaoBarra,0,b63r b63v b69h b69m b69r b69v,
BR-ES-ConceicaoCastelo,0,b1cfy b1cfz b1dat b1day b1e5n b1e5p b1e5y b1e5z b1e7n b1e7p b1e7z b1f0j b1f0k b1f0n b1f0p b1f0s b1f0t b1f0y b1f0z b1f2j b1f2k b1f2n b1f2p b1f2s,
BR-ES-DivinoSaoLourenco,0,b1c9t b1c9y b1can b1cap b1cay b1caz b1cbj b1cbk b1cbn b1cbp b1cbs b1cbt b1cbz,
BR-ES-DomingosMartins,0,b1dr b1fh b1fm b1fv b4ah,
BR-ES-DoresRioPreto,0,b1c8j b1c8k b1c8p b1c8s b1c8t b1c8y b1c8z b1caj b1cak b1can b1cap b1cay b1caz b1cbj b1e0n,
BR-ES-Ecoporanga,0,b3dm b3dr b3dv b3fm b68h b68r b6ah,
BR-ES-Fundao,0,b4a9y b4a9z b4abj b4abk b4abn b4abp b4abs b4abt b4aby b4abz b4acs b4act b4acy b4acz b4ads b4adt b4aej b4aek b4aen b4aes b601j,
BR-ES-GovernadorLindenberg,0,b60ay b60bs b60bt b60by b620n b620p b620y b620z b621j b621k b621n b621p b621s b621t b621y b621z b623j b623n b624k b624s b624t b626j,
BR-ES-Guacui,0,b1c1t b1c2y b1c3j b1c3k b1c3p b1c3s b1c3t b1c3y b1c3z b1c8j b1c8k b1c8n b1c8p b1c8y b1c8z b1c9j b1c9k b1c9n b1c9p b1c9s b1c9t b1c9y b1c9z b1can b1cbj b1cbn b1cck b1ccs b1cct,
BR-ES-Guarapari,0,b1dv b48h b48r,
BR-ES-Ibatiba,0,b1e3n b1e3p b1e3y b1e3z b1e6k b1e6n b1e6p b1e6s b1e6t b1e6y b1e6z b1e7j b1e7k b1e7s b1e7t,
BR-ES-Ibiracu,0,b4abt b4aby b4abz b4aes b4aet b601j b601k b601n b601p b601s b601z b604j b604k b604s,
BR-ES-Ibitirama,0,b1c9y b1cay b1cbn b1cbp b1cbs b1cbt b1cby b1cbz b1cct b1ces b1cet b1e0n b1e0p b1e0y b1e0z b1e1j b1e1k b1e1n b1e1p b1e1s b1e1t b1e1y b1e1z b1e4j,
BR-ES-Iconha,0,b1d6p b1d6s b1d6t b1d6y b1d6z b1d7s b1d7t b1dcj b1dck b1dcn b1dcp b1dcs b1dcz b1ddj b1ddk,
BR-ES-Irupi,0,b1e0y b1e1s b1e1t b1e1y b1e1z b1e2n b1e3j b1e3k b1e3n b1e3p b1e3s b1e3z b1e4s b1e4t b1e6j b1e6k b1e6s,
BR-ES-Itaguacu,0,b1fft b354j b354k b354n b354p b354s b354t b354y b354z b355j b355k b355p b355s b355t b355y b355z b356j b356n b356p b356y b356z b357j b357k b357n b357p b357s b357t b357y b357z b35cn b35dj,
BR-ES-Itapemirim,0,b17by b17bz b17es b17et b17ey b1d0p b1d0z b1d1j b1d1k b1d1n b1d1p b1d1s b1d1t b1d1y b1d1z b1d3j b1d3k b1d3n b1d3p b1d4j b1d4k b1d4n b1d4p b1d4s b1d4t b1d4y b1d4z b1d5t b1d6j b1d6n b1d7j,
BR-ES-Itarana,0,b1fcs b1fct b1fcy b1fcz b1fej b1fek b1fen b1fep b1fes b1fet b1fey b1fez b1ffj b1ffk b1ffs b1fft b354j b354n b354p b355j,
BR-ES-Iuna,0,b1cv b1eh b1em,
BR-ES-Jaguare,0,b62m b62v b63h b63m b63r,
BR-ES-JeronimoMonteiro,0,b1c6n b1c6p b1c6y b1c6z b1c7j b1c7k b1c7p b1c7s b1c7t b1c7y b1c7z b1cdj b1cdk b1cdn b1cdp b1cds b1cdz,
BR-ES-JoaoNeiva,0,b601j b601k b601p b601s b601t b601y b601z b603j b603k b603n b603p b603z b604k b604s b604t b606j b606k b606s,
BR-ES-LaranjaTerra,0,b1fay b1fbk b1fbp b1fbs b1fbt b1fby b1fbz b1fek b1fes b1fet b1fey b350n b350p b350y b350z b351j b351k b351n b351p b351s b351t b351y b351z b354j b354k b354s,
BR-ES-Linhares,0,b60m b60r b60v b61h b61m b61r b61v b62h b62m b63h b63m,
BR-ES-Mantenopolis,0,b378y b379p b379s b379t b379y b379z b37an b37ap b37bj b37bk b37bn b37bp b37ck b37cp b37cs b37ct b37cy b37cz b37ej,
BR-ES-Marataizes,0,b17bn b17bp b17bz b17ej b17ek b17ep b17es b17et b17ey b17ez b1d4j b1d4n b1d4p,
BR-ES-MarechalFloriano,0,b1det b1dey b1dez b1dfs b1dft b1dfy b1f4j b1f4n b1f4p b1f4z b1f5j b1f5k b1f5n b1f5p b1f5s b1f5t b1f5y b1f5z b48at b4a0j b4a0k,
BR-ES-Marilandia,0,b608y b608z b609j b609k b609n b609p b609s b609t b609y b609z b60aj b60ak b60an b60ap b60bj b60bk b60bn b60bp b60bs b60cj b60ck,
BR-ES-MimosoSul,0,b16v b17r b1ch b1cm b1dh,
BR-ES-Montanha,0,b68v b69r b6am b6bh,
BR-ES-Mucurici,0,b68bs b68bt b68by b68bz b68es b68et b6a0n b6a0p b6a0z b6a1j b6a1k b6a1n b6a1p b6a1s b6a1t b6a1y b6a1z b6a3j b6a3n b6a3p b6a4j b6a4k b6a4p b6a4s b6a4t b6a4y b6a4z b6a6j b6a6n,
BR-ES-MunizFreire,0,b1cr b1cv b1em,
BR-ES-Muqui,0,b1c4p b1c4y b1c4z b1c5k b1c5p b1c5s b1c5t b1c5y b1c5z b1c6n b1c7j b1c7k b1c7n b1c7p b1c7s b1c7z b1d0k b1d0s b1d0t b1d2j b1d2k,
BR-ES-NovaVenecia,0,b37v b62r b62v b68h b68m b68r,
BR-ES-Pancas,0,b35v b37m b37v b60r b62h,
BR-ES-PedroCanario,0,b698p b698s b698t b698y b698z b699k b699s b699t b699y b69aj b69ak b69an b69ap b69as b69at b69ay b69az b69bj b69bk b69bn b69bs b6a5n b6a5p b6a5z b6b0j b6b0k,
BR-ES-Pinheiros,0,b68m b68r b68v b69h b69r,
BR-ES-Piuma,0,b1d6n b1d6p b1d6z b1d7j b1d7k b1d7p b1d7s b1d7t b1d7z,
BR-ES-PontoBelo,0,b683y b686t b688z b689j b689k b689n b689p b689s b689t b689y b689z b68bj b68bk b68bn b68bp b68bs b68bt b68by b68bz b68ct b68ej b68ek b68es b68et,
BR-ES-PresidenteKennedy,0,b17r b17v b1dh,
BR-ES-RioBananal,0,b60r b60v b62h b62m,
BR-ES-RioNovoSul,0,b1d3n b1d3p b1d3y b1d3z b1d6j b1d6k b1d6n b1d6p b1d6s b1d6t b1d6z b1d9n b1dcj b1dck b1dcs,
BR-ES-SantaLeopoldina,0,b1fm b1fv b4ah b4ar,
BR-ES-SantaMariaJetiba,0,b1fh b1fm b1fr b1fv b4ar,
BR-ES-SantaTeresa,0,b1fv b35m b4ar b60h,
BR-ES-SaoDomingosNorte,0,b60ay b620j b620k b620n b620p b620s b620t b620y b620z b621s b621t b622j b622n b622p b623j b623k b623n b623p b623s b626j b626k,
BR-ES-SaoGabrielPalha,0,b622p b622y b622z b623k b623p b623s b623t b623y b623z b628n b628p b629j b629k b629n b629p b629s b629y b629z b62cj b62ck b62cs b62ct,
BR-ES-SaoJoseCalcado,0,b16ay b16bt b16by b1c1j b1c1k b1c1n b1c1p b1c1s b1c1t b1c1y b1c1z b1c3j b1c3k b1c3n b1c3p b1c3z b1c4s b1c4t b1c6j,
BR-ES-SaoMateus,0,b62v b63h b63m b63r b63v b68m b69h,
BR-ES-SaoRoqueCanaa,0,b355k b355n b355p b355s b355t b355y b355z b357n b357p b357z b600s b600t b600y b600z b601s b601t b602j b602k b602n b602p b602s,
BR-ES-Serra,0,b4a3p b4a3y b4a3z b4a6j b4a6k b4a6n b4a6p b4a6s b4a6t b4a6y b4a6z b4a7k b4a7s b4a7t b4a9n b4a9p b4a9y b4a9z b4acj b4ack b4acn b4acp b4acs b4act b4acy b4acz b4adj b4adk b4ads,
BR-ES-Sooretama,0,b625k b625n b625p b625s b625t b625y b625z b626n b626p b626z b627j b627k b627n b627p b627s b627t b627y b627z b62dj b62dk b62dn b630j b630k b630s b630t b632j b632k b632p b632s b632t b632z,
BR-ES-VargemAlta,0,b1d3p b1d3t b1d3y b1d3z b1d9j b1d9k b1d9n b1d9p b1d9s b1d9t b1d9y b1d9z b1dbj b1dbk b1dbn b1dbp b1dbs b1dby b1dbz b1dcj b1dck b1dcs b1dct b1dej b1dek b1des b1det b1f1n b1f1p b1f4j,
BR-ES-VendaNovaImigrante,0,b1f0n b1f0p b1f0t b1f0y b1f0z b1f1j b1f1k b1f1n b1f1s b1f1t b1f2n b1f2p b1f3j b1f3k,
BR-ES-Viana,0,b48as b48at b48ay b48az b48bs b48bt b4a0j b4a0n b4a0p b4a0s b4a0y b4a0z b4a1j b4a1k b4a1n b4a1p b4a1s b4a1z b4a2n,
BR-ES-VilaPavao,0,b3d5p b3d5y b3d5z b62at b62ay b62az b62bs b62bt b680j b680k b680n b680p b680s b680t b680y b680z b681j b681k b681n b681p b681s b681t b682j b682n b682p b683j b683k,
BR-ES-VilaValerio,0,b623p b623y b623z b626j b626k b626n b626p b626s b626t b626y b626z b627s b627t b629n b62cj b62ck b62cn b62cp b62cs b62ct b62cy b62cz b62dj b62dk b62ds b62dt,
BR-ES-VilaVelha,0,b48bp b48bs b48bt b48by b48bz b48et b4a1j b4a1n b4a1p b4a1z b4a4j b4a4k b4a4s b4a4t b4a4y b4a4z,
BR-ES-Vitoria,0,b4a1y b4a1z b4a4s b4a4t b4a4y b4a6j b4a6k b4a6n b4a6p f43dy f43dz f46cz,
BR-GO-AbadiaGoias,0,ac68n ac68p ac68s ac68t ac68y ac68z ac69k ac69s ac69t ac6aj ac6an ac6bj,
BR-GO-Abadiania,0,accv acdm acdr acdv acfh,
BR-GO-Acreuna,0,ac0h ac0m ac0r ac0v ac1h ac1r ac2m,
BR-GO-Adelandia,0,ac87p ac87y ac87z ac8dn ac90t ac92j ac92k ac92s ac92t ac98j,
BR-GO-AguaFriaGoias,0,af0h af0m af0r af0v af1r af2m af3h,
BR-GO-AguaLimpa,0,a6f0y a6f0z a6f1t a6f2j a6f2k a6f2n a6f2p a6f2s a6f2t a6f2y a6f2z a6f3j a6f3k a6f3s a6f3t a6f8j a6f8k a6f8n a6f8p a6f8s a6f8t a6f8y a6f8z a6f9j a6f9k a6f9s a6faj,
BR-GO-AguasLindasGoias,0,acf7n acf7p acf7y acf7z ada2j ada2k ada2p ada2s ada2t ada2y ada2z ada8j ada8n ada8p,
BR-GO-Alexania,0,acdm acdv acfh acfm ad8h ad8r,
BR-GO-Aloandia,0,ac40j ac40k ac40n ac40p ac40s ac40t ac40y ac40z,
BR-GO-AltoHorizonte,0,ae6ay ae6bt ae6by aec0k aec0n aec0p aec0s aec0t aec0y aec0z aec1j aec1k aec1n aec1p aec1s aec1t aec1y aec1z aec2j aec2n aec2p aec3j aec3k aec3n aec4j aec4k aec4s aec4t,
BR-GO-AltoParaisoGoias,0,af2v af3r af3v af8m af9h af9m af9v afch,
BR-GO-AlvoradaNorte,0,af4v af6h af6m af6r af6v af7h af7r,
BR-GO-Amaralina,0,ae9r ae9v aebh aebm aech aecm aecr aecv,
BR-GO-AmericanoBrasil,0,ac93t ac98n ac98p ac98z ac99j ac99k ac99p ac99s ac99z ac9ck ac9cs,
BR-GO-Amorinopolis,0,a97bp a97by a97bz a97cs a97ct a97ej a97ek a97en a97ep a97es a97et a97ey a97ez a9d1j a9d1k a9d1n a9d1p a9d1s a9d1t a9d1y a9d1z a9d4j a9d4k a9d4n a9d4p a9d4s a9d4t,
BR-GO-Anapolis,0,accm accv acdh acdr,
BR-GO-Anhanguera,0,a78at a78ay a7a0j a7a0k a7a0n a7a0p,
BR-GO-Anicuns,0,ac9h ac9m ac9r ac9v,
BR-GO-AparecidaGoiania,0,ac69j ac69k ac69n ac69p ac69s ac69t ac69y ac69z ac6bn ac6cj ac6ck ac6cn ac6cp ac6cs ac6ct ac6cz ac6ej,
BR-GO-AparecidaRioDoce,0,a3e5y a3e7n a3e7p a3e7z a3f0p a3f0s a3f0t a3f0y a3f0z a3f1j a3f1k a3f1s a3f1t a3f1y a3f1z a3f2j a3f2k a3f2n a3f2p a3f2y a3f2z a3f3j a3f3k a3f3n a3f3p a3f3s a3f3t a3f3y a3f3z a3f8n a3f9j,
BR-GO-Apore,0,a36r a36v a39h a39m a39r a39v a3ch a3cm a3cr,
BR-GO-Aracu,0,ac94y ac95t ac96n ac96p ac96y ac96z ac97j ac97k ac97s ac97t ac9cn ac9cp ac9dj ac9dk,
BR-GO-Aragarcas,0,a99v a9bm a9eh,
BR-GO-Aragoiania,0,ac60y ac61t ac62j ac62n ac62p ac62s ac62t ac62y ac62z ac63j ac63k ac63s ac63t ac68n ac68p ac69j ac69k,
BR-GO-Araguapaz,0,ab5v ae0h ae0m ae0r ae0v ae1h ae1r,
BR-GO-Arenopolis,0,a96v a9cm a9cr a9cv a9dh a9dr a9eh,
BR-GO-Aruana,0,ab5h ab5m ab5r ab5v ab7m ab7v abdm ae0h ae0r ae2h ae2r ae8h,
BR-GO-Aurilandia,0,ac29k ac29s ac29t ac29y ac29z ac2bj ac2bk ac2bn ac2bp ac2bs ac2bt ac2by ac2bz ac2cs ac2ct ac2ej ac2ek ac2en ac2ep ac2es ac2et ac2ey ac2ez ac80n ac81j ac81k ac81n ac81p ac81s ac81t ac81z,
BR-GO-Avelinopolis,0,ac94n ac94p ac94s ac94t ac94y ac94z ac95k ac95s ac95t ac96j ac96k ac96n ac96p,
BR-GO-Baliza,0,a98m a98v a99h a99m a99r a99v,
BR-GO-BarroAlto,0,ae4m ae4v ae5h ae5r ae7h,
BR-GO-BelaVistaGoias,0,ac5r ac6m ac6v ac7h ac7r,
BR-GO-BomJardimGoias,0,a99m a99v a9bm a9ch a9cr a9eh,
BR-GO-BomJesusGoias,0,a69r a6am a6bh a6bm a6br a6bv,
BR-GO-Bonfinopolis,0,ac6fs ac6ft ac6fy ac6fz ac7at acc5j acc5k acc5n acc5p,
BR-GO-Bonopolis,0,ae9r ae9v aeam aebh aebm aebv aeeh aeer,
BR-GO-Brazabrantes,0,acc1t acc2p acc2y acc2z acc3j acc3k acc3n acc3p acc3s acc3t acc9j acc9n,
BR-GO-Britania,0,a9fr ab5h ab5m ab5r ab5v,
BR-GO-BuritiAlegre,0,a6eh a6em a6ev a6fh,
BR-GO-BuritiGoias,0,ac89y ac89z ac8bn ac8ck ac8cs ac8ct ac8cy ac8cz ac8ej ac8ek ac8en ac8ep ac8es ac8ez,
BR-GO-Buritinopolis,0,af78j af78k af78n af78p af78y af78z af79k af79n af79p af79s af79t af79y af79z af7bn af7cj af7ck af7cs af7ct af7ej af7ek,
BR-GO-Cabeceiras,0,adbm adbv adeh ader,
BR-GO-CachoeiraAlta,0,a3dm a3dr a3dv a3fh a3fm a68r a6ah,
BR-GO-CachoeiraDourada,0,a69cp a69cy a69cz a69dk a69ds a69dt a69dy a69dz a69ej a69ek a69en a69ep a69es a69ey a69ez a69fj a69fk a69fn a69fp a69fs a69fz a6c8t a6c8y a6caj a6cak a6can a6cap a6cas a6caz,
BR-GO-CachoeiraGoias,0,a97fn a97fp a97fz ac28p ac28s ac28t ac28y ac28z ac29k ac29s ac29t ac2aj ac2ak ac2an ac2ap ac2as ac2at ac2ay ac2az ac2bj ac2bk ac2bs ac2bt ac80j ac80n ac81j,
BR-GO-Cacu,0,a37v a3cv a3dh a3dm a3dr a3dv a3fh a62r a68h,
BR-GO-Caiaponia,0,a91r a91v a93h a93m a93r a93v a94r a94v a95r a96h a96m a96r a96v a97h a97m a97r a97v a99m a9ch a9cm,
BR-GO-CaldasNovas,0,a6fh a6fm a6fr a6fv ac4m ac5h ac5m,
BR-GO-Caldazinha,0,ac6dk ac6dp ac6ds ac6dt ac6dy ac6dz ac6fj ac6fk ac6fn ac6fp ac6fz ac78s ac78t ac7aj ac7ak ac7as ac7az,
BR-GO-CampestreGoias,0,ac36y ac3cn ac3cp ac3cy ac3cz ac3dj ac3dk ac3dp ac3ds ac3dt ac3dy ac3dz ac3en ac3ep ac3ez ac3fj ac3fk ac3fs,
BR-GO-Campinacu,0,aedh aedm aedr aedv aefm af8h af8r,
BR-GO-Campinorte,0,ae6v aecm aedh aedr aedv aefh aefm,
BR-GO-CampoAlegreGoias,0,a7ar a7av a7br ad0m ad0v ad1h ad1r ad2m,
BR-GO-CampoLimpoGoias,0,acc6y acc6z acc7s acc7t acccn acccp acccz accdj accdk accdn accdp accds,
BR-GO-CamposBelos,0,654m 655h 655m afev affr,
BR-GO-CamposVerdes,0,ae3fk ae3fs ae3ft ae3fy ae3fz ae6at ae94n ae95j ae95k ae95n ae95p ae95s ae95t ae95y ae95z ae97j ae97k ae97n ae97p aec0j aec0k aec0s aec0t,
BR-GO-CarmoRioVerde,0,acbek acbep acbes acbet acbey acbez acbfk acbfs acbft ae14j ae14n ae14p ae14y ae14z ae15j ae15k ae15n ae15p ae15s ae15t ae15z,
BR-GO-Castelandia,0,a6ah a6am a6av a6bh,
BR-GO-Catalao,0,a78r a78v a7ah a7am a7ar a7av a7bh a7bm a7br a7bv ad1h ad1m,
BR-GO-Caturai,0,ac95s ac95t ac95y ac95z ac97j ac97k ac97n ac97p acc0s acc0t acc0y acc2j acc2k acc2n acc2p,
BR-GO-Cavalcante,0,af8m af8r af8v af9h af9m af9r af9v afah afam afar afav afbh afbm afbr afbv,
BR-GO-Ceres,0,ae14y ae15s ae15t ae15y ae15z ae16n ae16p ae17j ae17k ae17n ae17p ae17z ae40s ae40t ae42j ae42k ae42s,
BR-GO-Cezarina,0,ac1fj ac1fk ac1fp ac1fs ac1ft ac1fy ac1fz ac33p ac33z ac34j ac34k ac34n ac34p ac34s ac34t ac34y ac34z ac35j ac35k ac35s ac35t ac36j ac36k ac36n ac36p ac36s ac36t ac36y ac36z,
