isolabel_ext,neighbor_perc,neighbor_isolabel
BR-SP-OsvaldoCruz,7,BR-SP-Sagres
BR-SP-OsvaldoCruz,4,BR-SP-Piacatu
BR-SP-Ourinhos,30,BR-PR-Jacarezinho
BR-SP-Ourinhos,23,BR-SP-SaltoGrande
BR-SP-Ourinhos,20,BR-SP-Canitar
BR-SP-Ourinhos,14,BR-SP-SaoPedroTurvo
BR-SP-Ourinhos,13,BR-SP-SantaCruzRioPardo
BR-SP-Ouroeste,39,BR-SP-Populina
BR-SP-Ouroeste,21,BR-SP-Indiapora
BR-SP-Ouroeste,17,BR-MG-Iturama
BR-SP-Ouroeste,13,BR-SP-GuaraniOeste
BR-SP-Ouroeste,10,BR-SP-Turmalina
BR-SP-OuroVerde,30,BR-SP-Panorama
BR-SP-OuroVerde,28,BR-SP-PresidenteVenceslau
BR-SP-OuroVerde,27,BR-SP-Dracena
BR-SP-OuroVerde,8,BR-SP-TupiPaulista
BR-SP-OuroVerde,6,BR-SP-SantaMercedes
BR-SP-Pacaembu,42,BR-SP-FloridaPaulista
BR-SP-Pacaembu,36,BR-SP-Irapuru
BR-SP-Pacaembu,12,BR-SP-FloraRica
BR-SP-Pacaembu,8,BR-SP-Mirandopolis
BR-SP-Pacaembu,2,BR-SP-Lavinia
BR-SP-Palestina,22,BR-SP-Tanabi
BR-SP-Palestina,21,BR-SP-Orindiuva
BR-SP-Palestina,17,BR-SP-NovaGranada
BR-SP-Palestina,15,BR-SP-PauloFaria
BR-SP-Palestina,9,BR-SP-AmericoCampos
BR-SP-Palestina,8,BR-SP-Cosmorama
BR-SP-Palestina,4,BR-SP-PontesGestal
BR-SP-Palestina,3,BR-SP-Riolandia
BR-SP-Palestina,2,BR-SP-Mirassolandia
BR-SP-PalmaresPaulista,32,BR-SP-Ariranha
BR-SP-PalmaresPaulista,25,BR-SP-Paraiso
BR-SP-PalmaresPaulista,23,BR-SP-Catanduva
BR-SP-PalmaresPaulista,17,BR-SP-Pindorama
BR-SP-PalmaresPaulista,3,BR-SP-Pirangi
BR-SP-PalmeiraOeste,18,BR-SP-Guzolandia
BR-SP-PalmeiraOeste,18,BR-SP-Marinopolis
BR-SP-PalmeiraOeste,17,BR-SP-SaoFrancisco
BR-SP-PalmeiraOeste,10,BR-SP-DirceReis
BR-SP-PalmeiraOeste,9,BR-SP-TresFronteiras
BR-SP-PalmeiraOeste,8,BR-SP-SudMennucci
BR-SP-PalmeiraOeste,5,BR-SP-SantanaPontePensa
BR-SP-PalmeiraOeste,5,BR-SP-SantaSalete
BR-SP-PalmeiraOeste,4,BR-SP-Auriflama
BR-SP-PalmeiraOeste,4,BR-SP-NovaCanaaPaulista
BR-SP-PalmeiraOeste,1,BR-SP-AparecidaOeste
BR-SP-Palmital,30,BR-SP-CandidoMota
BR-SP-Palmital,29,BR-SP-Ibirarema
BR-SP-Palmital,16,BR-SP-Platina
BR-SP-Palmital,15,BR-PR-Andira
BR-SP-Palmital,8,BR-PR-Cambara
BR-SP-Palmital,3,BR-PR-Itambaraca
BR-SP-Panorama,30,BR-SP-OuroVerde
BR-SP-Panorama,24,BR-MS-Brasilandia
BR-SP-Panorama,18,BR-SP-Caiua
BR-SP-Panorama,11,BR-SP-PresidenteEpitacio
BR-SP-Panorama,10,BR-SP-Pauliceia
BR-SP-Panorama,5,BR-SP-SantaMercedes
BR-SP-Panorama,3,BR-SP-PresidenteVenceslau
BR-SP-ParaguacuPaulista,28,BR-SP-Maracai
BR-SP-ParaguacuPaulista,22,BR-SP-Quata
BR-SP-ParaguacuPaulista,15,BR-SP-Rancharia
BR-SP-ParaguacuPaulista,13,BR-SP-Assis
BR-SP-ParaguacuPaulista,12,BR-SP-Lutecia
BR-SP-ParaguacuPaulista,6,BR-SP-Bora
BR-SP-ParaguacuPaulista,3,BR-SP-JoaoRamalho
BR-SP-Paraibuna,29,BR-SP-NatividadeSerra
BR-SP-Paraibuna,23,BR-SP-Caraguatatuba
BR-SP-Paraibuna,17,BR-SP-Salesopolis
BR-SP-Paraibuna,13,BR-SP-SantaBranca
BR-SP-Paraibuna,12,BR-SP-Jambeiro
BR-SP-Paraibuna,6,BR-SP-RedencaoSerra
BR-SP-Paraiso,32,BR-SP-MonteAzulPaulista
BR-SP-Paraiso,23,BR-SP-Pirangi
BR-SP-Paraiso,18,BR-SP-Embauba
BR-SP-Paraiso,16,BR-SP-PalmaresPaulista
BR-SP-Paraiso,8,BR-SP-Catanduva
BR-SP-Paraiso,2,BR-SP-Cajobi
BR-SP-Paranapanema,29,BR-SP-Itai
BR-SP-Paranapanema,27,BR-SP-Angatuba
BR-SP-Paranapanema,15,BR-SP-Avare
BR-SP-Paranapanema,15,BR-SP-Buri
BR-SP-Paranapanema,9,BR-SP-Itatinga
BR-SP-Paranapanema,5,BR-SP-Itapeva
BR-SP-Paranapua,26,BR-SP-Dolcinopolis
BR-SP-Paranapua,26,BR-SP-Mesopolis
BR-SP-Paranapua,17,BR-SP-Urania
BR-SP-Paranapua,13,BR-SP-Populina
BR-SP-Paranapua,12,BR-SP-SantaAlbertina
BR-SP-Paranapua,5,BR-SP-Jales
BR-SP-Paranapua,1,BR-SP-Turmalina
BR-SP-Parapua,28,BR-SP-OsvaldoCruz
BR-SP-Parapua,19,BR-SP-Bastos
BR-SP-Parapua,18,BR-SP-Rinopolis
BR-SP-Parapua,12,BR-SP-Iacri
BR-SP-Parapua,10,BR-SP-Sagres
BR-SP-Parapua,9,BR-SP-Rancharia
BR-SP-Parapua,5,BR-SP-Martinopolis
BR-SP-Pardinho,59,BR-SP-Bofete
BR-SP-Pardinho,24,BR-SP-Botucatu
BR-SP-Pardinho,17,BR-SP-Itatinga
BR-SP-PariqueraAcu,40,BR-SP-Registro
BR-SP-PariqueraAcu,24,BR-SP-Iguape
BR-SP-PariqueraAcu,19,BR-SP-Jacupiranga
BR-SP-PariqueraAcu,17,BR-SP-Cananeia
BR-SP-Parisi,38,BR-SP-AlvaresFlorence
BR-SP-Parisi,37,BR-SP-Pedranopolis
BR-SP-Parisi,15,BR-SP-Votuporanga
BR-SP-Parisi,9,BR-SP-ValentimGentil
BR-SP-PatrocinioPaulista,48,BR-SP-Franca
BR-SP-PatrocinioPaulista,19,BR-SP-Altinopolis
BR-SP-PatrocinioPaulista,15,BR-SP-Itirapua
BR-SP-PatrocinioPaulista,9,BR-MG-SaoTomasAquino
BR-SP-PatrocinioPaulista,7,BR-SP-Batatais
BR-SP-PatrocinioPaulista,1,BR-MG-Capetinga
BR-SP-PatrocinioPaulista,1,BR-MG-Ibiraci
BR-SP-PatrocinioPaulista,0,BR-MG-SaoSebastiaoParaiso
BR-SP-Pauliceia,25,BR-SP-Castilho
BR-SP-Pauliceia,23,BR-SP-SantaMercedes
BR-SP-Pauliceia,20,BR-MS-TresLagoas
BR-SP-Pauliceia,14,BR-MS-Brasilandia
BR-SP-Pauliceia,9,BR-SP-SaoJoaoPauAlho
BR-SP-Pauliceia,8,BR-SP-Panorama
BR-SP-Paulinia,30,BR-SP-Cosmopolis
BR-SP-Paulinia,23,BR-SP-Campinas
BR-SP-Paulinia,18,BR-SP-Jaguariuna
BR-SP-Paulinia,10,BR-SP-NovaOdessa
BR-SP-Paulinia,10,BR-SP-Sumare
BR-SP-Paulinia,5,BR-SP-Holambra
BR-SP-Paulinia,4,BR-SP-Americana
BR-SP-Paulistania,39,BR-SP-Agudos
BR-SP-Paulistania,28,BR-SP-CabraliaPaulista
BR-SP-Paulistania,15,BR-SP-EspiritoSantoTurvo
BR-SP-Paulistania,15,BR-SP-Piratininga
BR-SP-Paulistania,2,BR-SP-SantaCruzRioPardo
BR-SP-PauloFaria,27,BR-MG-Itapagipe
BR-SP-PauloFaria,24,BR-SP-Riolandia
BR-SP-PauloFaria,18,BR-SP-Palestina
BR-SP-PauloFaria,17,BR-SP-Orindiuva
BR-SP-PauloFaria,13,BR-MG-Frutal
BR-SP-Pederneiras,19,BR-SP-Agudos
BR-SP-Pederneiras,17,BR-SP-Arealva
BR-SP-Pederneiras,16,BR-SP-Bauru
BR-SP-Pederneiras,16,BR-SP-Macatuba
BR-SP-Pederneiras,13,BR-SP-Boraceia
BR-SP-Pederneiras,8,BR-SP-Itapui
BR-SP-Pederneiras,4,BR-SP-Bariri
BR-SP-Pederneiras,4,BR-SP-Jau
BR-SP-Pederneiras,3,BR-SP-LencoisPaulista
BR-SP-PedraBela,31,BR-MG-Toledo
BR-SP-PedraBela,23,BR-SP-Pinhalzinho
BR-SP-PedraBela,14,BR-SP-BragancaPaulista
BR-SP-PedraBela,12,BR-MG-Extrema
BR-SP-PedraBela,12,BR-SP-Vargem
BR-SP-PedraBela,7,BR-SP-Socorro
BR-SP-Pedranopolis,32,BR-SP-Macedonia
BR-SP-Pedranopolis,22,BR-SP-Fernandopolis
BR-SP-Pedranopolis,21,BR-SP-Parisi
BR-SP-Pedranopolis,16,BR-SP-Cardoso
BR-SP-Pedranopolis,8,BR-SP-Meridiano
BR-SP-Pedranopolis,1,BR-SP-ValentimGentil
BR-SP-Pedregulho,38,BR-SP-Rifaina
BR-SP-Pedregulho,15,BR-SP-CristaisPaulista
BR-SP-Pedregulho,13,BR-SP-Igarapava
BR-SP-Pedregulho,10,BR-MG-Sacramento
BR-SP-Pedregulho,8,BR-SP-Buritizal
BR-SP-Pedregulho,8,BR-SP-Jeriquara
BR-SP-Pedregulho,7,BR-MG-Claraval
BR-SP-Pedregulho,1,BR-MG-Ibiraci
BR-SP-Pedreira,49,BR-SP-Amparo
BR-SP-Pedreira,34,BR-SP-Campinas
BR-SP-Pedreira,12,BR-SP-Jaguariuna
BR-SP-Pedreira,5,BR-SP-Morungaba
BR-SP-PedrinhasPaulista,33,BR-SP-Cruzalia
BR-SP-PedrinhasPaulista,28,BR-SP-Florinea
BR-SP-PedrinhasPaulista,23,BR-PR-Sertaneja
BR-SP-PedrinhasPaulista,16,BR-SP-Maracai
BR-SP-PedroToledo,40,BR-SP-Miracatu
BR-SP-PedroToledo,24,BR-SP-Itariri
BR-SP-PedroToledo,16,BR-SP-Juquitiba
BR-SP-PedroToledo,8,BR-SP-Peruibe
BR-SP-PedroToledo,7,BR-SP-Iguape
BR-SP-PedroToledo,5,BR-SP-Itanhaem
BR-SP-Penapolis,32,BR-SP-Glicerio
BR-SP-Penapolis,21,BR-SP-Avanhandava
BR-SP-Penapolis,20,BR-SP-AltoAlegre
BR-SP-Penapolis,12,BR-SP-Barbosa
BR-SP-Penapolis,10,BR-SP-Zacarias
BR-SP-Penapolis,5,BR-SP-Brauna
BR-SP-PereiraBarreto,23,BR-SP-SudMennucci
BR-SP-PereiraBarreto,21,BR-SP-Andradina
BR-SP-PereiraBarreto,18,BR-SP-Suzanapolis
BR-SP-PereiraBarreto,16,BR-SP-IlhaSolteira
BR-SP-PereiraBarreto,16,BR-SP-Mirandopolis
BR-SP-PereiraBarreto,6,BR-SP-Aracatuba
BR-SP-PereiraBarreto,0,BR-SP-SantoAntonioAracangua
BR-SP-Pereiras,28,BR-SP-LaranjalPaulista
BR-SP-Pereiras,24,BR-SP-Conchas
BR-SP-Pereiras,24,BR-SP-Porangaba
BR-SP-Pereiras,19,BR-SP-CesarioLange
BR-SP-Pereiras,6,BR-SP-Quadra
BR-SP-Peruibe,25,BR-SP-Itariri
BR-SP-Peruibe,17,BR-SP-Itanhaem
BR-SP-Peruibe,11,BR-SP-Iguape
BR-SP-Peruibe,11,BR-SP-PedroToledo
BR-SP-Piacatu,36,BR-SP-Rinopolis
BR-SP-Piacatu,20,BR-SP-GabrielMonteiro
BR-SP-Piacatu,20,BR-SP-Guararapes
BR-SP-Piacatu,13,BR-SP-SantopolisAguapei
BR-SP-Piacatu,5,BR-SP-Clementina
BR-SP-Piacatu,4,BR-SP-OsvaldoCruz
BR-SP-Piacatu,1,BR-SP-Iacri
BR-SP-Piedade,38,BR-SP-Ibiuna
BR-SP-Piedade,22,BR-SP-Tapirai
BR-SP-Piedade,18,BR-SP-SaltoPirapora
BR-SP-Piedade,11,BR-SP-PilarSul
BR-SP-Piedade,11,BR-SP-Votorantim
BR-SP-PilarSul,35,BR-SP-Tapirai
BR-SP-PilarSul,26,BR-SP-Sarapui
BR-SP-PilarSul,20,BR-SP-SaoMiguelArcanjo
BR-SP-PilarSul,12,BR-SP-Piedade
BR-SP-PilarSul,4,BR-SP-SaltoPirapora
BR-SP-PilarSul,3,BR-SP-Itapetininga
BR-SP-Pindamonhangaba,22,BR-SP-Taubate
BR-SP-Pindamonhangaba,20,BR-SP-Tremembe
BR-SP-Pindamonhangaba,15,BR-SP-CamposJordao
BR-SP-Pindamonhangaba,15,BR-SP-Roseira
BR-SP-Pindamonhangaba,11,BR-SP-Guaratingueta
BR-SP-Pindamonhangaba,10,BR-SP-Potim
BR-SP-Pindamonhangaba,7,BR-SP-SantoAntonioPinhal
BR-SP-Pindamonhangaba,0,BR-SP-MonteiroLobato
BR-SP-Pindorama,36,BR-SP-Catanduva
BR-SP-Pindorama,21,BR-SP-SantaAdelia
BR-SP-Pindorama,18,BR-SP-Itajobi
BR-SP-Pindorama,15,BR-SP-Ariranha
BR-SP-Pindorama,9,BR-SP-PalmaresPaulista
BR-SP-Pinhalzinho,25,BR-SP-PedraBela
BR-SP-Pinhalzinho,21,BR-SP-BragancaPaulista
BR-SP-Pinhalzinho,20,BR-SP-Socorro
BR-SP-Pinhalzinho,17,BR-SP-Tuiuti
BR-SP-Pinhalzinho,15,BR-SP-MonteAlegreSul
BR-SP-Piquerobi,39,BR-SP-PresidenteVenceslau
BR-SP-Piquerobi,27,BR-SP-SantoAnastacio
BR-SP-Piquerobi,15,BR-SP-RibeiraoIndios
BR-SP-Piquerobi,12,BR-SP-Dracena
BR-SP-Piquerobi,7,BR-SP-MarabaPaulista
BR-SP-Piquete,24,BR-MG-DelfimMoreira
BR-SP-Piquete,22,BR-SP-Lorena
BR-SP-Piquete,17,BR-SP-CachoeiraPaulista
BR-SP-Piquete,15,BR-SP-Guaratingueta
BR-SP-Piquete,12,BR-SP-Cruzeiro
BR-SP-Piquete,9,BR-MG-Marmelopolis
BR-SP-Piracaia,32,BR-SP-Joanopolis
BR-SP-Piracaia,24,BR-SP-NazarePaulista
BR-SP-Piracaia,17,BR-SP-Igarata
BR-SP-Piracaia,11,BR-SP-Atibaia
BR-SP-Piracaia,7,BR-SP-BomJesusPerdoes
BR-SP-Piracaia,7,BR-SP-BragancaPaulista
BR-SP-Piracaia,2,BR-SP-Vargem
BR-SP-Piracicaba,21,BR-SP-SaoPedro
BR-SP-Piracicaba,11,BR-SP-Anhembi
BR-SP-Piracicaba,11,BR-SP-Iracemapolis
BR-SP-Piracicaba,10,BR-SP-Charqueada
BR-SP-Piracicaba,10,BR-SP-RioPedras
BR-SP-Piracicaba,9,BR-SP-Conchas
BR-SP-Piracicaba,9,BR-SP-Saltinho
BR-SP-Piracicaba,8,BR-SP-LaranjalPaulista
BR-SP-Piracicaba,4,BR-SP-RioClaro
BR-SP-Piracicaba,2,BR-SP-Ipeuna
BR-SP-Piracicaba,2,BR-SP-Limeira
BR-SP-Piracicaba,2,BR-SP-SantaBarbaraOeste
BR-SP-Piracicaba,1,BR-SP-SantaMariaSerra
BR-SP-Piracicaba,0,BR-SP-Tiete
BR-SP-Piraju,22,BR-SP-Tejupa
BR-SP-Piraju,19,BR-SP-Sarutaia
BR-SP-Piraju,17,BR-SP-BernardinoCampos
BR-SP-Piraju,16,BR-SP-Manduri
BR-SP-Piraju,9,BR-SP-CerqueiraCesar
BR-SP-Piraju,6,BR-SP-Timburi
BR-SP-Piraju,5,BR-SP-Itai
BR-SP-Piraju,2,BR-SP-Fartura
BR-SP-Piraju,2,BR-SP-Ipaussu
BR-SP-Pirajui,27,BR-SP-Reginopolis
BR-SP-Pirajui,20,BR-SP-Guaranta
BR-SP-Pirajui,18,BR-SP-PresidenteAlves
BR-SP-Pirajui,14,BR-SP-Balbinos
BR-SP-Pirajui,12,BR-SP-Uru
BR-SP-Pirajui,5,BR-SP-Garca
BR-SP-Pirajui,4,BR-SP-AlvaroCarvalho
BR-SP-Pirajui,1,BR-SP-NovoHorizonte
BR-SP-Pirajui,0,BR-SP-Borborema
BR-SP-Pirangi,27,BR-SP-Bebedouro
BR-SP-Pirangi,21,BR-SP-Paraiso
BR-SP-Pirangi,21,BR-SP-VistaAlegreAlto
BR-SP-Pirangi,13,BR-SP-Ariranha
BR-SP-Pirangi,13,BR-SP-Taiacu
BR-SP-Pirangi,3,BR-SP-MonteAzulPaulista
BR-SP-Pirangi,2,BR-SP-PalmaresPaulista
BR-SP-PiraporaBomJesus,29,BR-SP-SantanaParnaiba
BR-SP-PiraporaBomJesus,25,BR-SP-Cajamar
BR-SP-PiraporaBomJesus,22,BR-SP-Aracariguama
BR-SP-PiraporaBomJesus,18,BR-SP-Cabreuva
BR-SP-PiraporaBomJesus,5,BR-SP-Jundiai
BR-SP-Pirapozinho,22,BR-SP-Narandiba
BR-SP-Pirapozinho,21,BR-SP-EstrelaNorte
BR-SP-Pirapozinho,11,BR-SP-Anhumas
BR-SP-Pirapozinho,10,BR-SP-Tarabai
BR-SP-Pirapozinho,9,BR-PR-SantoInacio
BR-SP-Pirapozinho,9,BR-SP-AlvaresMachado
BR-SP-Pirapozinho,8,BR-SP-Sandovalina
BR-SP-Pirapozinho,5,BR-PR-Lupionopolis
BR-SP-Pirapozinho,2,BR-PR-SantaInes
BR-SP-Pirapozinho,2,BR-SP-PresidentePrudente
BR-SP-Pirapozinho,0,BR-PR-CentenarioSul
BR-SP-Pirassununga,23,BR-SP-SantaCruzPalmeiras
BR-SP-Pirassununga,17,BR-SP-PortoFerreira
BR-SP-Pirassununga,15,BR-SP-Leme
BR-SP-Pirassununga,14,BR-SP-Descalvado
BR-SP-Pirassununga,13,BR-SP-Aguai
BR-SP-Pirassununga,13,BR-SP-SantaCruzConceicao
BR-SP-Pirassununga,4,BR-SP-Analandia
BR-SP-Piratininga,39,BR-SP-Bauru
BR-SP-Piratininga,21,BR-SP-Agudos
BR-SP-Piratininga,16,BR-SP-CabraliaPaulista
BR-SP-Piratininga,15,BR-SP-Paulistania
BR-SP-Piratininga,8,BR-SP-Duartina
BR-SP-Pitangueiras,24,BR-SP-Pontal
BR-SP-Pitangueiras,20,BR-SP-Jaboticabal
BR-SP-Pitangueiras,19,BR-SP-Viradouro
BR-SP-Pitangueiras,14,BR-SP-Taquaral
BR-SP-Pitangueiras,13,BR-SP-Bebedouro
BR-SP-Pitangueiras,8,BR-SP-Sertaozinho
BR-SP-Pitangueiras,3,BR-SP-MorroAgudo
BR-SP-Planalto,34,BR-SP-JoseBonifacio
BR-SP-Planalto,24,BR-SP-Zacarias
BR-SP-Planalto,17,BR-SP-Macaubal
BR-SP-Planalto,17,BR-SP-UniaoPaulista
BR-SP-Planalto,4,BR-SP-Nipoa
BR-SP-Planalto,4,BR-SP-Turiuba
BR-SP-Platina,27,BR-SP-Echapora
BR-SP-Platina,23,BR-SP-Assis
BR-SP-Platina,19,BR-SP-Palmital
BR-SP-Platina,16,BR-SP-CamposNovosPaulista
BR-SP-Platina,10,BR-SP-CandidoMota
BR-SP-Platina,5,BR-SP-Ibirarema
BR-SP-Poa,46,BR-SP-Suzano
BR-SP-Poa,36,BR-SP-FerrazVasconcelos
BR-SP-Poa,17,BR-SP-Itaquaquecetuba
BR-SP-Poa,1,BR-SP-SaoPaulo
BR-SP-Poloni,100,BR-SP-MonteAprazivel
BR-SP-Poloni,0,BR-SP-Macaubal
BR-SP-Pompeia,22,BR-SP-Quintana
BR-SP-Pompeia,20,BR-SP-Oriente
BR-SP-Pompeia,15,BR-SP-Queiroz
BR-SP-Pompeia,12,BR-SP-Marilia
BR-SP-Pompeia,11,BR-SP-OscarBressane
BR-SP-Pompeia,8,BR-SP-Getulina
BR-SP-Pompeia,8,BR-SP-Herculandia
BR-SP-Pompeia,4,BR-SP-Lutecia
BR-SP-Pongai,40,BR-SP-Cafelandia
BR-SP-Pongai,39,BR-SP-Uru
BR-SP-Pongai,10,BR-SP-Guaranta
BR-SP-Pongai,9,BR-SP-NovoHorizonte
BR-SP-Pontal,28,BR-SP-Pitangueiras
BR-SP-Pontal,27,BR-SP-MorroAgudo
BR-SP-Pontal,27,BR-SP-Sertaozinho
BR-SP-Pontal,14,BR-SP-Jardinopolis
BR-SP-Pontal,6,BR-SP-SalesOliveira
BR-SP-Pontalinda,24,BR-SP-GeneralSalgado
BR-SP-Pontalinda,20,BR-SP-DirceReis
BR-SP-Pontalinda,19,BR-SP-Jales
BR-SP-Pontalinda,16,BR-SP-Auriflama
BR-SP-Pontalinda,12,BR-SP-SaoJoaoDuasPontes
BR-SP-Pontalinda,7,BR-SP-EstrelaOeste
BR-SP-Pontalinda,1,BR-SP-SaoJoaoIracema
BR-SP-PontesGestal,39,BR-SP-AmericoCampos
BR-SP-PontesGestal,33,BR-SP-Riolandia
BR-SP-PontesGestal,17,BR-SP-Cardoso
BR-SP-PontesGestal,10,BR-SP-Palestina
BR-SP-Populina,37,BR-SP-Ouroeste
BR-SP-Populina,20,BR-SP-Mesopolis
BR-SP-Populina,13,BR-MG-Iturama
BR-SP-Populina,13,BR-SP-Turmalina
BR-SP-Populina,9,BR-MG-Carneirinho
BR-SP-Populina,8,BR-SP-Paranapua
BR-SP-Porangaba,28,BR-SP-Bofete
BR-SP-Porangaba,26,BR-SP-Pereiras
BR-SP-Porangaba,16,BR-SP-Conchas
BR-SP-Porangaba,14,BR-SP-Quadra
BR-SP-Porangaba,14,BR-SP-TorrePedra
BR-SP-Porangaba,2,BR-SP-Guarei
BR-SP-PortoFeliz,22,BR-SP-Itu
BR-SP-PortoFeliz,18,BR-SP-Boituva
BR-SP-PortoFeliz,17,BR-SP-Tiete
BR-SP-PortoFeliz,14,BR-SP-Sorocaba
BR-SP-PortoFeliz,10,BR-SP-Capivari
BR-SP-PortoFeliz,9,BR-SP-Rafard
BR-SP-PortoFeliz,7,BR-SP-EliasFausto
BR-SP-PortoFeliz,3,BR-SP-Ipero
BR-SP-PortoFerreira,35,BR-SP-Pirassununga
BR-SP-PortoFerreira,32,BR-SP-SantaRitaPassaQuatro
BR-SP-PortoFerreira,25,BR-SP-Descalvado
BR-SP-PortoFerreira,8,BR-SP-SantaCruzPalmeiras
BR-SP-Potim,34,BR-SP-Guaratingueta
BR-SP-Potim,34,BR-SP-Pindamonhangaba
BR-SP-Potim,17,BR-SP-Roseira
BR-SP-Potim,16,BR-SP-Aparecida
BR-SP-Potirendaba,23,BR-SP-NovaAlianca
BR-SP-Potirendaba,19,BR-SP-Urupes
BR-SP-Potirendaba,18,BR-SP-Ibira
BR-SP-Potirendaba,12,BR-SP-Irapua
BR-SP-Potirendaba,11,BR-SP-Cedral
BR-SP-Potirendaba,10,BR-SP-BadyBassitt
BR-SP-Potirendaba,7,BR-SP-Mendonca
BR-SP-Pracinha,34,BR-SP-Sagres
BR-SP-Pracinha,32,BR-SP-Lucelia
BR-SP-Pracinha,21,BR-SP-Martinopolis
BR-SP-Pracinha,14,BR-SP-Mariapolis
BR-SP-Pradopolis,42,BR-SP-Guatapara
BR-SP-Pradopolis,28,BR-SP-Barrinha
BR-SP-Pradopolis,20,BR-SP-Guariba
BR-SP-Pradopolis,8,BR-SP-Jaboticabal
BR-SP-Pradopolis,2,BR-SP-Motuca
BR-SP-PraiaGrande,47,BR-SP-SaoVicente
BR-SP-PraiaGrande,17,BR-SP-Mongagua
BR-SP-Pratania,42,BR-SP-Botucatu
BR-SP-Pratania,35,BR-SP-SaoManuel
BR-SP-Pratania,23,BR-SP-LencoisPaulista
BR-SP-PresidenteAlves,45,BR-SP-Pirajui
BR-SP-PresidenteAlves,35,BR-SP-Avai
BR-SP-PresidenteAlves,11,BR-SP-Galia
BR-SP-PresidenteAlves,9,BR-SP-Garca
BR-SP-PresidenteBernardes,30,BR-SP-SantoAnastacio
BR-SP-PresidenteBernardes,21,BR-SP-AlvaresMachado
BR-SP-PresidenteBernardes,13,BR-SP-MiranteParanapanema
BR-SP-PresidenteBernardes,10,BR-SP-Tarabai
BR-SP-PresidenteBernardes,9,BR-SP-Sandovalina
BR-SP-PresidenteBernardes,7,BR-SP-AlfredoMarcondes
BR-SP-PresidenteBernardes,7,BR-SP-Emilianopolis
BR-SP-PresidenteBernardes,3,BR-SP-RibeiraoIndios
BR-SP-PresidenteBernardes,0,BR-SP-SantoExpedito
BR-SP-PresidenteEpitacio,24,BR-SP-Caiua
BR-SP-PresidenteEpitacio,19,BR-MS-Bataguassu
BR-SP-PresidenteEpitacio,19,BR-SP-MarabaPaulista
BR-SP-PresidenteEpitacio,12,BR-MS-SantaRitaPardo
BR-SP-PresidenteEpitacio,9,BR-SP-TeodoroSampaio
BR-SP-PresidenteEpitacio,8,BR-MS-Brasilandia
BR-SP-PresidenteEpitacio,4,BR-MS-Anaurilandia
BR-SP-PresidenteEpitacio,4,BR-SP-Panorama
BR-SP-PresidentePrudente,21,BR-SP-Caiabu
BR-SP-PresidentePrudente,18,BR-SP-AlvaresMachado
BR-SP-PresidentePrudente,15,BR-SP-RegenteFeijo
BR-SP-PresidentePrudente,12,BR-SP-AlfredoMarcondes
BR-SP-PresidentePrudente,9,BR-SP-Mariapolis
BR-SP-PresidentePrudente,8,BR-SP-SantoExpedito
BR-SP-PresidentePrudente,6,BR-SP-FloraRica
BR-SP-PresidentePrudente,4,BR-SP-FloridaPaulista
BR-SP-PresidentePrudente,3,BR-SP-Anhumas
BR-SP-PresidentePrudente,3,BR-SP-Pirapozinho
BR-SP-PresidenteVenceslau,35,BR-SP-Piquerobi
BR-SP-PresidenteVenceslau,33,BR-SP-Caiua
BR-SP-PresidenteVenceslau,15,BR-SP-OuroVerde
BR-SP-PresidenteVenceslau,12,BR-SP-MarabaPaulista
BR-SP-PresidenteVenceslau,4,BR-SP-Dracena
BR-SP-PresidenteVenceslau,1,BR-SP-Panorama
BR-SP-Promissao,30,BR-SP-Guaicara
BR-SP-Promissao,25,BR-SP-Avanhandava
BR-SP-Promissao,20,BR-SP-Getulina
BR-SP-Promissao,7,BR-SP-AltoAlegre
BR-SP-Promissao,6,BR-SP-Adolfo
BR-SP-Promissao,6,BR-SP-Barbosa
BR-SP-Promissao,5,BR-SP-Ubarana
BR-SP-Quadra,33,BR-SP-Tatui
BR-SP-Quadra,23,BR-SP-Guarei
BR-SP-Quadra,19,BR-SP-CesarioLange
BR-SP-Quadra,17,BR-SP-Porangaba
BR-SP-Quadra,7,BR-SP-Pereiras
BR-SP-Quata,36,BR-SP-JoaoRamalho
BR-SP-Quata,28,BR-SP-ParaguacuPaulista
BR-SP-Quata,18,BR-SP-Tupa
BR-SP-Quata,13,BR-SP-Bora
BR-SP-Quata,5,BR-SP-Quintana
BR-SP-Queiroz,37,BR-SP-Getulina
BR-SP-Queiroz,29,BR-SP-Pompeia
BR-SP-Queiroz,13,BR-SP-ArcoIris
BR-SP-Queiroz,13,BR-SP-Herculandia
BR-SP-Queiroz,7,BR-SP-Luiziania
BR-SP-Queluz,32,BR-RJ-Resende
BR-SP-Queluz,32,BR-SP-Lavrinhas
BR-SP-Queluz,25,BR-SP-Areias
BR-SP-Queluz,8,BR-MG-PassaQuatro
BR-SP-Queluz,5,BR-SP-Silveiras
BR-SP-Quintana,37,BR-SP-Pompeia
BR-SP-Quintana,31,BR-SP-Herculandia
BR-SP-Quintana,14,BR-SP-Lutecia
BR-SP-Quintana,7,BR-SP-Quata
BR-SP-Quintana,7,BR-SP-Tupa
BR-SP-Quintana,4,BR-SP-Bora
BR-SP-Rafard,45,BR-SP-Capivari
BR-SP-Rafard,26,BR-SP-Tiete
BR-SP-Rafard,17,BR-SP-PortoFeliz
BR-SP-Rafard,13,BR-SP-Mombuca
